	Cluster name	Sample name	Sample link	Population name	Population link	Color
2278	SC_GMFUL5306400	HGDP00763	https://www.internationalgenome.org/data-portal/sample/HGDP00763	Japanese	https://www.internationalgenome.org/data-portal/population/JapaneseHGDP	[97, 60, 194]
2279	SC_GMFUL5306400	HGDP00765	https://www.internationalgenome.org/data-portal/sample/HGDP00765	Japanese	https://www.internationalgenome.org/data-portal/population/JapaneseHGDP	[97, 60, 194]
2280	SC_GMFUL5306400	HGDP00768	https://www.internationalgenome.org/data-portal/sample/HGDP00768	Japanese	https://www.internationalgenome.org/data-portal/population/JapaneseHGDP	[97, 60, 194]
2281	SC_GMFUL5306400	HGDP00769	https://www.internationalgenome.org/data-portal/sample/HGDP00769	Japanese	https://www.internationalgenome.org/data-portal/population/JapaneseHGDP	[97, 60, 194]
2282	SC_GMFUL5306400	HGDP00771	https://www.internationalgenome.org/data-portal/sample/HGDP00771	Japanese	https://www.internationalgenome.org/data-portal/population/JapaneseHGDP	[97, 60, 194]
2283	SC_GMFUL5306400	HGDP00772	https://www.internationalgenome.org/data-portal/sample/HGDP00772	Japanese	https://www.internationalgenome.org/data-portal/population/JapaneseHGDP	[97, 60, 194]
2284	SC_GMFUL5306400	HGDP00787	https://www.internationalgenome.org/data-portal/sample/HGDP00787	Bougainville	https://www.internationalgenome.org/data-portal/population/BougainvilleHGDP	[97, 60, 194]
2285	SC_GMFUL5306400	HGDP00788	https://www.internationalgenome.org/data-portal/sample/HGDP00788	Bougainville	https://www.internationalgenome.org/data-portal/population/BougainvilleHGDP	[97, 60, 194]
2286	SC_GMFUL5306400	HGDP00790	https://www.internationalgenome.org/data-portal/sample/HGDP00790	Japanese	https://www.internationalgenome.org/data-portal/population/JapaneseHGDP	[97, 60, 194]
2287	SC_GMFUL5306400	HGDP00794	https://www.internationalgenome.org/data-portal/sample/HGDP00794	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2288	SC_GMFUL5306400	HGDP00795	https://www.internationalgenome.org/data-portal/sample/HGDP00795	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2289	SC_GMFUL5306400	HGDP00797	https://www.internationalgenome.org/data-portal/sample/HGDP00797	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2290	SC_GMFUL5306400	HGDP00799	https://www.internationalgenome.org/data-portal/sample/HGDP00799	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2291	SC_GMFUL5306400	HGDP00800	https://www.internationalgenome.org/data-portal/sample/HGDP00800	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2292	SC_GMFUL5306400	HGDP00802	https://www.internationalgenome.org/data-portal/sample/HGDP00802	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2293	SC_GMFUL5306400	HGDP00804	https://www.internationalgenome.org/data-portal/sample/HGDP00804	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2294	SC_GMFUL5306400	HGDP00805	https://www.internationalgenome.org/data-portal/sample/HGDP00805	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2295	SC_GMFUL5306400	HGDP00806	https://www.internationalgenome.org/data-portal/sample/HGDP00806	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2296	SC_GMFUL5306400	HGDP00807	https://www.internationalgenome.org/data-portal/sample/HGDP00807	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2297	SC_GMFUL5306400	HGDP00808	https://www.internationalgenome.org/data-portal/sample/HGDP00808	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2298	SC_GMFUL5306400	HGDP00810	https://www.internationalgenome.org/data-portal/sample/HGDP00810	Orcadian	https://www.internationalgenome.org/data-portal/population/OrcadianHGDP	[97, 60, 194]
2299	SC_GMFUL5306400	HGDP00828	https://www.internationalgenome.org/data-portal/sample/HGDP00828	Japanese	https://www.internationalgenome.org/data-portal/population/JapaneseHGDP	[97, 60, 194]
2300	SC_GMFUL5306400	HGDP00832	https://www.internationalgenome.org/data-portal/sample/HGDP00832	Surui	https://www.internationalgenome.org/data-portal/population/SuruiHGDP	[97, 60, 194]
2301	SC_GMFUL5306400	HGDP00837	https://www.internationalgenome.org/data-portal/sample/HGDP00837	Surui	https://www.internationalgenome.org/data-portal/population/SuruiHGDP	[97, 60, 194]
2302	SC_GMFUL5306400	HGDP00838	https://www.internationalgenome.org/data-portal/sample/HGDP00838	Surui	https://www.internationalgenome.org/data-portal/population/SuruiHGDP	[97, 60, 194]
2303	SC_GMFUL5306400	HGDP00843	https://www.internationalgenome.org/data-portal/sample/HGDP00843	Surui	https://www.internationalgenome.org/data-portal/population/SuruiHGDP	[97, 60, 194]
2304	SC_GMFUL5306400	HGDP00845	https://www.internationalgenome.org/data-portal/sample/HGDP00845	Surui	https://www.internationalgenome.org/data-portal/population/SuruiHGDP	[97, 60, 194]
2305	SC_GMFUL5306400	HGDP00849	https://www.internationalgenome.org/data-portal/sample/HGDP00849	Surui	https://www.internationalgenome.org/data-portal/population/SuruiHGDP	[97, 60, 194]
2306	SC_GMFUL5306400	HGDP00854	https://www.internationalgenome.org/data-portal/sample/HGDP00854	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2307	SC_GMFUL5306400	HGDP00858	https://www.internationalgenome.org/data-portal/sample/HGDP00858	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2308	SC_GMFUL5306400	HGDP00859	https://www.internationalgenome.org/data-portal/sample/HGDP00859	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2309	SC_GMFUL5306400	HGDP00860	https://www.internationalgenome.org/data-portal/sample/HGDP00860	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2310	SC_GMFUL5306400	HGDP00861	https://www.internationalgenome.org/data-portal/sample/HGDP00861	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2311	SC_GMFUL5306400	HGDP00862	https://www.internationalgenome.org/data-portal/sample/HGDP00862	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2312	SC_GMFUL5306400	HGDP00863	https://www.internationalgenome.org/data-portal/sample/HGDP00863	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2313	SC_GMFUL5306400	HGDP00864	https://www.internationalgenome.org/data-portal/sample/HGDP00864	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2314	SC_GMFUL5306400	HGDP00865	https://www.internationalgenome.org/data-portal/sample/HGDP00865	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2315	SC_GMFUL5306400	HGDP00868	https://www.internationalgenome.org/data-portal/sample/HGDP00868	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2316	SC_GMFUL5306400	HGDP00869	https://www.internationalgenome.org/data-portal/sample/HGDP00869	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2317	SC_GMFUL5306400	HGDP00870	https://www.internationalgenome.org/data-portal/sample/HGDP00870	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2318	SC_GMFUL5306400	HGDP00871	https://www.internationalgenome.org/data-portal/sample/HGDP00871	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2319	SC_GMFUL5306400	HGDP00872	https://www.internationalgenome.org/data-portal/sample/HGDP00872	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2320	SC_GMFUL5306400	HGDP00873	https://www.internationalgenome.org/data-portal/sample/HGDP00873	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2321	SC_GMFUL5306400	HGDP00875	https://www.internationalgenome.org/data-portal/sample/HGDP00875	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2322	SC_GMFUL5306400	HGDP00876	https://www.internationalgenome.org/data-portal/sample/HGDP00876	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2323	SC_GMFUL5306400	HGDP00877	https://www.internationalgenome.org/data-portal/sample/HGDP00877	Maya	https://www.internationalgenome.org/data-portal/population/MayaHGDP	[97, 60, 194]
2324	SC_GMFUL5306400	HGDP00879	https://www.internationalgenome.org/data-portal/sample/HGDP00879	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2325	SC_GMFUL5306400	HGDP00880	https://www.internationalgenome.org/data-portal/sample/HGDP00880	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2326	SC_GMFUL5306400	HGDP00881	https://www.internationalgenome.org/data-portal/sample/HGDP00881	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2327	SC_GMFUL5306400	HGDP00883	https://www.internationalgenome.org/data-portal/sample/HGDP00883	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2328	SC_GMFUL5306400	HGDP00884	https://www.internationalgenome.org/data-portal/sample/HGDP00884	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2329	SC_GMFUL5306400	HGDP00885	https://www.internationalgenome.org/data-portal/sample/HGDP00885	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2330	SC_GMFUL5306400	HGDP00886	https://www.internationalgenome.org/data-portal/sample/HGDP00886	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2331	SC_GMFUL5306400	HGDP00888	https://www.internationalgenome.org/data-portal/sample/HGDP00888	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2332	SC_GMFUL5306400	HGDP00889	https://www.internationalgenome.org/data-portal/sample/HGDP00889	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2333	SC_GMFUL5306400	HGDP00890	https://www.internationalgenome.org/data-portal/sample/HGDP00890	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2334	SC_GMFUL5306400	HGDP00891	https://www.internationalgenome.org/data-portal/sample/HGDP00891	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2335	SC_GMFUL5306400	HGDP00892	https://www.internationalgenome.org/data-portal/sample/HGDP00892	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2336	SC_GMFUL5306400	HGDP00893	https://www.internationalgenome.org/data-portal/sample/HGDP00893	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2337	SC_GMFUL5306400	HGDP00894	https://www.internationalgenome.org/data-portal/sample/HGDP00894	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2338	SC_GMFUL5306400	HGDP00895	https://www.internationalgenome.org/data-portal/sample/HGDP00895	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2339	SC_GMFUL5306400	HGDP00896	https://www.internationalgenome.org/data-portal/sample/HGDP00896	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2340	SC_GMFUL5306400	HGDP00897	https://www.internationalgenome.org/data-portal/sample/HGDP00897	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2341	SC_GMFUL5306400	HGDP00898	https://www.internationalgenome.org/data-portal/sample/HGDP00898	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2342	SC_GMFUL5306400	HGDP00899	https://www.internationalgenome.org/data-portal/sample/HGDP00899	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2343	SC_GMFUL5306400	HGDP00900	https://www.internationalgenome.org/data-portal/sample/HGDP00900	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2344	SC_GMFUL5306400	HGDP00901	https://www.internationalgenome.org/data-portal/sample/HGDP00901	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2345	SC_GMFUL5306400	HGDP00902	https://www.internationalgenome.org/data-portal/sample/HGDP00902	Russian	https://www.internationalgenome.org/data-portal/population/RussianHGDP	[97, 60, 194]
2346	SC_GMFUL5306400	HGDP00906	https://www.internationalgenome.org/data-portal/sample/HGDP00906	Mandenka	https://www.internationalgenome.org/data-portal/population/MandenkaHGDP	[97, 60, 194]
2347	SC_GMFUL5306400	HGDP00909	https://www.internationalgenome.org/data-portal/sample/HGDP00909	Mandenka	https://www.internationalgenome.org/data-portal/population/MandenkaHGDP	[97, 60, 194]
2348	SC_GMFUL5306400	HGDP00910	https://www.internationalgenome.org/data-portal/sample/HGDP00910	Mandenka	https://www.internationalgenome.org/data-portal/population/MandenkaHGDP	[97, 60, 194]
2349	SC_GMFUL5306400	HGDP00912	https://www.internationalgenome.org/data-portal/sample/HGDP00912	Mandenka	https://www.internationalgenome.org/data-portal/population/MandenkaHGDP	[97, 60, 194]
2350	SC_GMFUL5306400	HGDP00914	https://www.internationalgenome.org/data-portal/sample/HGDP00914	Mandenka	https://www.internationalgenome.org/data-portal/population/MandenkaHGDP	[97, 60, 194]
2351	SC_GMFUL5306400	HGDP00916	https://www.internationalgenome.org/data-portal/sample/HGDP00916	Mandenka	https://www.internationalgenome.org/data-portal/population/MandenkaHGDP	[97, 60, 194]
2352	SC_GMFUL5306400	HGDP00917	https://www.internationalgenome.org/data-portal/sample/HGDP00917	Mandenka	https://www.internationalgenome.org/data-portal/population/MandenkaHGDP	[97, 60, 194]
2353	SC_GMFUL5306400	HGDP00918	https://www.internationalgenome.org/data-portal/sample/HGDP00918	Mandenka	https://www.internationalgenome.org/data-portal/population/MandenkaHGDP	[97, 60, 194]
2354	SC_GMFUL5306400	HGDP00920	https://www.internationalgenome.org/data-portal/sample/HGDP00920	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2355	SC_GMFUL5306400	HGDP00924	https://www.internationalgenome.org/data-portal/sample/HGDP00924	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2356	SC_GMFUL5306400	HGDP00925	https://www.internationalgenome.org/data-portal/sample/HGDP00925	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2357	SC_GMFUL5306400	HGDP00926	https://www.internationalgenome.org/data-portal/sample/HGDP00926	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2358	SC_GMFUL5306400	HGDP00930	https://www.internationalgenome.org/data-portal/sample/HGDP00930	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2359	SC_GMFUL5306400	HGDP00931	https://www.internationalgenome.org/data-portal/sample/HGDP00931	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2360	SC_GMFUL5306400	HGDP00933	https://www.internationalgenome.org/data-portal/sample/HGDP00933	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2361	SC_GMFUL5306400	HGDP00934	https://www.internationalgenome.org/data-portal/sample/HGDP00934	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2362	SC_GMFUL5306400	HGDP00935	https://www.internationalgenome.org/data-portal/sample/HGDP00935	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2363	SC_GMFUL5306400	HGDP00938	https://www.internationalgenome.org/data-portal/sample/HGDP00938	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2364	SC_GMFUL5306400	HGDP00939	https://www.internationalgenome.org/data-portal/sample/HGDP00939	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2365	SC_GMFUL5306400	HGDP00940	https://www.internationalgenome.org/data-portal/sample/HGDP00940	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2366	SC_GMFUL5306400	HGDP00941	https://www.internationalgenome.org/data-portal/sample/HGDP00941	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2367	SC_GMFUL5306400	HGDP00944	https://www.internationalgenome.org/data-portal/sample/HGDP00944	Yoruba	https://www.internationalgenome.org/data-portal/population/YorubaHGDP	[97, 60, 194]
2368	SC_GMFUL5306400	HGDP00945	https://www.internationalgenome.org/data-portal/sample/HGDP00945	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2369	SC_GMFUL5306400	HGDP00946	https://www.internationalgenome.org/data-portal/sample/HGDP00946	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2370	SC_GMFUL5306400	HGDP00947	https://www.internationalgenome.org/data-portal/sample/HGDP00947	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2371	SC_GMFUL5306400	HGDP00954	https://www.internationalgenome.org/data-portal/sample/HGDP00954	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2372	SC_GMFUL5306400	HGDP00955	https://www.internationalgenome.org/data-portal/sample/HGDP00955	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2373	SC_GMFUL5306400	HGDP00957	https://www.internationalgenome.org/data-portal/sample/HGDP00957	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2374	SC_GMFUL5306400	HGDP00958	https://www.internationalgenome.org/data-portal/sample/HGDP00958	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2375	SC_GMFUL5306400	HGDP00959	https://www.internationalgenome.org/data-portal/sample/HGDP00959	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2376	SC_GMFUL5306400	HGDP00962	https://www.internationalgenome.org/data-portal/sample/HGDP00962	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2377	SC_GMFUL5306400	HGDP00963	https://www.internationalgenome.org/data-portal/sample/HGDP00963	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2378	SC_GMFUL5306400	HGDP00966	https://www.internationalgenome.org/data-portal/sample/HGDP00966	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2379	SC_GMFUL5306400	HGDP00967	https://www.internationalgenome.org/data-portal/sample/HGDP00967	Yakut	https://www.internationalgenome.org/data-portal/population/YakutHGDP	[97, 60, 194]
2380	SC_GMFUL5306400	HGDP00970	https://www.internationalgenome.org/data-portal/sample/HGDP00970	Colombian	https://www.internationalgenome.org/data-portal/population/ColombianHGDP	[97, 60, 194]
2381	SC_GMFUL5306400	HGDP00983	https://www.internationalgenome.org/data-portal/sample/HGDP00983	Mbuti	https://www.internationalgenome.org/data-portal/population/MbutiHGDP	[97, 60, 194]
2382	SC_GMFUL5306400	HGDP00984	https://www.internationalgenome.org/data-portal/sample/HGDP00984	Mbuti	https://www.internationalgenome.org/data-portal/population/MbutiHGDP	[97, 60, 194]
2383	SC_GMFUL5306400	HGDP00992	https://www.internationalgenome.org/data-portal/sample/HGDP00992	San	https://www.internationalgenome.org/data-portal/population/SanHGDP	[97, 60, 194]
2384	SC_GMFUL5306400	HGDP00995	https://www.internationalgenome.org/data-portal/sample/HGDP00995	Karitiana	https://www.internationalgenome.org/data-portal/population/KaritianaHGDP	[97, 60, 194]
2385	SC_GMFUL5306400	HGDP00999	https://www.internationalgenome.org/data-portal/sample/HGDP00999	Karitiana	https://www.internationalgenome.org/data-portal/population/KaritianaHGDP	[97, 60, 194]
2386	SC_GMFUL5306400	HGDP01001	https://www.internationalgenome.org/data-portal/sample/HGDP01001	Karitiana	https://www.internationalgenome.org/data-portal/population/KaritianaHGDP	[97, 60, 194]
2387	SC_GMFUL5306400	HGDP01006	https://www.internationalgenome.org/data-portal/sample/HGDP01006	Karitiana	https://www.internationalgenome.org/data-portal/population/KaritianaHGDP	[97, 60, 194]
2388	SC_GMFUL5306400	HGDP01009	https://www.internationalgenome.org/data-portal/sample/HGDP01009	Karitiana	https://www.internationalgenome.org/data-portal/population/KaritianaHGDP	[97, 60, 194]
2389	SC_GMFUL5306400	HGDP01010	https://www.internationalgenome.org/data-portal/sample/HGDP01010	Karitiana	https://www.internationalgenome.org/data-portal/population/KaritianaHGDP	[97, 60, 194]
2390	SC_GMFUL5306400	HGDP01013	https://www.internationalgenome.org/data-portal/sample/HGDP01013	Karitiana	https://www.internationalgenome.org/data-portal/population/KaritianaHGDP	[97, 60, 194]
2391	SC_GMFUL5306400	HGDP01014	https://www.internationalgenome.org/data-portal/sample/HGDP01014	Karitiana	https://www.internationalgenome.org/data-portal/population/KaritianaHGDP	[97, 60, 194]
2392	SC_GMFUL5306400	HGDP01019	https://www.internationalgenome.org/data-portal/sample/HGDP01019	Karitiana	https://www.internationalgenome.org/data-portal/population/KaritianaHGDP	[97, 60, 194]
2393	SC_GMFUL5306400	HGDP01027	https://www.internationalgenome.org/data-portal/sample/HGDP01027	Bougainville	https://www.internationalgenome.org/data-portal/population/BougainvilleHGDP	[97, 60, 194]
2394	SC_GMFUL5306400	HGDP01029	https://www.internationalgenome.org/data-portal/sample/HGDP01029	San	https://www.internationalgenome.org/data-portal/population/SanHGDP	[97, 60, 194]
2395	SC_GMFUL5306400	HGDP01033	https://www.internationalgenome.org/data-portal/sample/HGDP01033	Bantu South Africa	https://www.internationalgenome.org/data-portal/population/BantuSouthAfricaHGDP	[97, 60, 194]
2396	SC_GMFUL5306400	HGDP01037	https://www.internationalgenome.org/data-portal/sample/HGDP01037	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2397	SC_GMFUL5306400	HGDP01041	https://www.internationalgenome.org/data-portal/sample/HGDP01041	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2398	SC_GMFUL5306400	HGDP01050	https://www.internationalgenome.org/data-portal/sample/HGDP01050	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2399	SC_GMFUL5306400	HGDP01051	https://www.internationalgenome.org/data-portal/sample/HGDP01051	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2400	SC_GMFUL5306400	HGDP01053	https://www.internationalgenome.org/data-portal/sample/HGDP01053	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2401	SC_GMFUL5306400	HGDP01055	https://www.internationalgenome.org/data-portal/sample/HGDP01055	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2402	SC_GMFUL5306400	HGDP01056	https://www.internationalgenome.org/data-portal/sample/HGDP01056	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2403	SC_GMFUL5306400	HGDP01057	https://www.internationalgenome.org/data-portal/sample/HGDP01057	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2404	SC_GMFUL5306400	HGDP01058	https://www.internationalgenome.org/data-portal/sample/HGDP01058	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2405	SC_GMFUL5306400	HGDP01059	https://www.internationalgenome.org/data-portal/sample/HGDP01059	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2406	SC_GMFUL5306400	HGDP01060	https://www.internationalgenome.org/data-portal/sample/HGDP01060	Pima	https://www.internationalgenome.org/data-portal/population/PimaHGDP	[97, 60, 194]
2407	SC_GMFUL5306400	HGDP01062	https://www.internationalgenome.org/data-portal/sample/HGDP01062	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2408	SC_GMFUL5306400	HGDP01063	https://www.internationalgenome.org/data-portal/sample/HGDP01063	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2409	SC_GMFUL5306400	HGDP01064	https://www.internationalgenome.org/data-portal/sample/HGDP01064	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2410	SC_GMFUL5306400	HGDP01065	https://www.internationalgenome.org/data-portal/sample/HGDP01065	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2411	SC_GMFUL5306400	HGDP01066	https://www.internationalgenome.org/data-portal/sample/HGDP01066	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2412	SC_GMFUL5306400	HGDP01067	https://www.internationalgenome.org/data-portal/sample/HGDP01067	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2413	SC_GMFUL5306400	HGDP01068	https://www.internationalgenome.org/data-portal/sample/HGDP01068	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2414	SC_GMFUL5306400	HGDP01069	https://www.internationalgenome.org/data-portal/sample/HGDP01069	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2415	SC_GMFUL5306400	HGDP01070	https://www.internationalgenome.org/data-portal/sample/HGDP01070	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2416	SC_GMFUL5306400	HGDP01071	https://www.internationalgenome.org/data-portal/sample/HGDP01071	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2417	SC_GMFUL5306400	HGDP01072	https://www.internationalgenome.org/data-portal/sample/HGDP01072	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2418	SC_GMFUL5306400	HGDP01073	https://www.internationalgenome.org/data-portal/sample/HGDP01073	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2419	SC_GMFUL5306400	HGDP01074	https://www.internationalgenome.org/data-portal/sample/HGDP01074	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2420	SC_GMFUL5306400	HGDP01075	https://www.internationalgenome.org/data-portal/sample/HGDP01075	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2421	SC_GMFUL5306400	HGDP01077	https://www.internationalgenome.org/data-portal/sample/HGDP01077	Sardinian	https://www.internationalgenome.org/data-portal/population/SardinianHGDP	[97, 60, 194]
2422	SC_GMFUL5306400	HGDP01081	https://www.internationalgenome.org/data-portal/sample/HGDP01081	Mbuti	https://www.internationalgenome.org/data-portal/population/MbutiHGDP	[97, 60, 194]
2423	SC_GMFUL5306400	HGDP01086	https://www.internationalgenome.org/data-portal/sample/HGDP01086	Biaka	https://www.internationalgenome.org/data-portal/population/BiakaHGDP	[97, 60, 194]
2424	SC_GMFUL5306400	HGDP01092	https://www.internationalgenome.org/data-portal/sample/HGDP01092	Biaka	https://www.internationalgenome.org/data-portal/population/BiakaHGDP	[97, 60, 194]
2425	SC_GMFUL5306400	HGDP01094	https://www.internationalgenome.org/data-portal/sample/HGDP01094	Biaka	https://www.internationalgenome.org/data-portal/population/BiakaHGDP	[97, 60, 194]
